# /home/biodept/sw167/SFABC/ABC_0522/TemplateFiles/CPo3Ti40S400_9.pau	Setting [workingDir=/home/biodept/sw167/SFABC/ABC_0522/TemplateFiles/, obsFileName=/home/biodept/sw167/SFABC/ABC_0522/TemplateFiles/CPo3Ti40S400_9.pau, resultOutFile=/home/biodept/sw167/SFABC/ABC_0522/TemplateFiles/CPo3Ti40S400_9/CPo3Ti40S400_9.pau_summary.log, regressionCoefFile=/home/biodept/sw167/SFABC/ABC_0522/TemplateFiles/CPo3Ti40S400_9.pau_regressionCoef.coef, doRegression=true, obsStat=[-3.923111739116133, -3.923111739116133], error=0.6678366502057872, seqLength=750, noSeqPerTime=50, noTime=3, noTotalSeq=150, timeGap=400, thinning=1000, noIteMCMC=1000000, noItePreprocess=100000]
Ite	mu	popsize
515000	9.585183042754582E-6	20480.197370481794
516000	9.585183042754582E-6	20480.197370481794
517000	9.585183042754582E-6	20480.197370481794
518000	9.585183042754582E-6	20480.197370481794
519000	9.585183042754582E-6	20480.197370481794
520000	9.585183042754582E-6	20480.197370481794
521000	9.585183042754582E-6	20480.197370481794
522000	9.585183042754582E-6	20480.197370481794
523000	9.585183042754582E-6	20480.197370481794
524000	9.585183042754582E-6	20480.197370481794
525000	9.585183042754582E-6	20480.197370481794
526000	9.585183042754582E-6	20480.197370481794
527000	9.585183042754582E-6	20480.197370481794
528000	9.585183042754582E-6	20480.197370481794
529000	9.585183042754582E-6	20480.197370481794
530000	9.585183042754582E-6	20480.197370481794
531000	9.585183042754582E-6	20480.197370481794
532000	9.585183042754582E-6	20480.197370481794
533000	9.585183042754582E-6	20480.197370481794
534000	9.585183042754582E-6	20480.197370481794
535000	9.585183042754582E-6	20480.197370481794
536000	9.585183042754582E-6	20480.197370481794
537000	9.585183042754582E-6	20480.197370481794
538000	9.585183042754582E-6	20480.197370481794
539000	9.585183042754582E-6	20480.197370481794
540000	9.585183042754582E-6	20480.197370481794
541000	9.585183042754582E-6	20480.197370481794
542000	9.585183042754582E-6	20480.197370481794
543000	9.585183042754582E-6	20480.197370481794
544000	9.585183042754582E-6	20480.197370481794
545000	9.585183042754582E-6	20480.197370481794
546000	9.585183042754582E-6	20480.197370481794
547000	9.585183042754582E-6	20480.197370481794
548000	9.585183042754582E-6	20480.197370481794
549000	9.585183042754582E-6	20480.197370481794
550000	9.585183042754582E-6	20480.197370481794
551000	9.585183042754582E-6	20480.197370481794
552000	9.585183042754582E-6	20480.197370481794
553000	9.702673501292622E-6	20480.197370481794
554000	9.702673501292622E-6	20480.197370481794
555000	9.702673501292622E-6	20480.197370481794
556000	9.327954780235087E-6	20480.197370481794
557000	9.327954780235087E-6	20480.197370481794
558000	9.327954780235087E-6	20480.197370481794
559000	9.327954780235087E-6	20480.197370481794
560000	9.327954780235087E-6	20480.197370481794
561000	9.327954780235087E-6	20480.197370481794
562000	9.327954780235087E-6	20480.197370481794
563000	9.327954780235087E-6	20480.197370481794
564000	9.327954780235087E-6	20480.197370481794
565000	9.327954780235087E-6	20480.197370481794
566000	9.327954780235087E-6	20480.197370481794
567000	9.314380668308479E-6	20480.197370481794
568000	9.314380668308479E-6	20480.197370481794
569000	9.314380668308479E-6	20480.197370481794
570000	9.314380668308479E-6	20480.197370481794
571000	9.314380668308479E-6	20480.197370481794
572000	9.314380668308479E-6	20480.197370481794
573000	9.374029163028008E-6	20480.197370481794
574000	9.374029163028008E-6	20480.197370481794
575000	9.374029163028008E-6	20480.197370481794
576000	9.374029163028008E-6	20480.197370481794
577000	9.374029163028008E-6	20480.197370481794
578000	9.451528903601564E-6	20480.197370481794
579000	9.451528903601564E-6	20480.197370481794
580000	9.451528903601564E-6	20480.197370481794
581000	9.451528903601564E-6	20480.197370481794
582000	9.451528903601564E-6	20480.197370481794
583000	9.451528903601564E-6	20480.197370481794
584000	9.451528903601564E-6	20480.197370481794
585000	9.451528903601564E-6	20480.197370481794
586000	9.451528903601564E-6	20480.197370481794
587000	9.451528903601564E-6	20480.197370481794
588000	9.451528903601564E-6	20480.197370481794
589000	9.451528903601564E-6	20480.197370481794
590000	9.350078388974404E-6	20480.197370481794
591000	9.350078388974404E-6	20480.197370481794
592000	9.350078388974404E-6	20480.197370481794
593000	9.350078388974404E-6	20480.197370481794
594000	9.350078388974404E-6	20480.197370481794
595000	9.350078388974404E-6	20480.197370481794
596000	9.350078388974404E-6	20480.197370481794
597000	9.350078388974404E-6	20480.197370481794
598000	9.350078388974404E-6	20480.197370481794
599000	9.350078388974404E-6	20480.197370481794
600000	9.350078388974404E-6	20275.10480134103
601000	9.350078388974404E-6	20275.10480134103
602000	9.350078388974404E-6	20275.10480134103
603000	9.350078388974404E-6	20275.10480134103
604000	9.350078388974404E-6	20275.10480134103
605000	9.350078388974404E-6	20275.10480134103
606000	9.350078388974404E-6	20275.10480134103
607000	9.350078388974404E-6	20275.10480134103
608000	9.350078388974404E-6	20275.10480134103
609000	9.350078388974404E-6	20275.10480134103
610000	9.350078388974404E-6	20275.10480134103
611000	9.350078388974404E-6	20275.10480134103
612000	9.350078388974404E-6	20275.10480134103
613000	9.350078388974404E-6	20275.10480134103
614000	9.350078388974404E-6	20275.10480134103
615000	9.350078388974404E-6	20275.10480134103
616000	9.350078388974404E-6	20275.10480134103
617000	9.350078388974404E-6	20275.10480134103
618000	9.350078388974404E-6	20275.10480134103
619000	9.350078388974404E-6	20275.10480134103
620000	9.350078388974404E-6	20275.10480134103
621000	9.350078388974404E-6	20275.10480134103
622000	9.350078388974404E-6	20275.10480134103
623000	9.350078388974404E-6	19857.497287138238
624000	9.350078388974404E-6	19857.497287138238
625000	9.305896371907418E-6	19857.497287138238
626000	9.305896371907418E-6	19857.497287138238
627000	9.305896371907418E-6	19857.497287138238
628000	9.305896371907418E-6	19857.497287138238
629000	9.305896371907418E-6	19857.497287138238
630000	9.165487421074952E-6	19857.497287138238
631000	9.165487421074952E-6	18891.94920238716
632000	9.165487421074952E-6	18891.94920238716
633000	9.165487421074952E-6	18891.94920238716
634000	9.121956901778175E-6	19512.155039827096
635000	9.121956901778175E-6	19512.155039827096
636000	9.121956901778175E-6	19431.14492543825
637000	9.121956901778175E-6	19431.14492543825
638000	9.121956901778175E-6	19431.14492543825
639000	9.121956901778175E-6	19431.14492543825
640000	9.121956901778175E-6	19431.14492543825
641000	9.121956901778175E-6	19431.14492543825
642000	9.121956901778175E-6	19734.973701965486
643000	9.121956901778175E-6	19734.973701965486
644000	9.121956901778175E-6	19734.973701965486
645000	9.121956901778175E-6	20303.399548665257
646000	9.121956901778175E-6	20303.399548665257
647000	9.121956901778175E-6	20303.399548665257
648000	9.39332663501184E-6	20303.399548665257
649000	9.39332663501184E-6	20303.399548665257
650000	9.39332663501184E-6	20303.399548665257
651000	9.39332663501184E-6	20303.399548665257
652000	9.39332663501184E-6	20303.399548665257
653000	9.39332663501184E-6	20303.399548665257
654000	9.39332663501184E-6	20303.399548665257
655000	9.39332663501184E-6	20572.76759311709
656000	9.39332663501184E-6	20572.76759311709
657000	9.39332663501184E-6	20572.76759311709
658000	9.39332663501184E-6	20572.76759311709
659000	9.39332663501184E-6	20572.76759311709
660000	9.39332663501184E-6	20572.76759311709
661000	9.39332663501184E-6	20572.76759311709
662000	9.39332663501184E-6	20572.76759311709
663000	9.39332663501184E-6	20572.76759311709
664000	9.39332663501184E-6	20572.76759311709
665000	9.39332663501184E-6	20572.76759311709
666000	9.39332663501184E-6	20572.76759311709
667000	9.39332663501184E-6	20572.76759311709
668000	9.39332663501184E-6	20572.76759311709
669000	9.39332663501184E-6	20572.76759311709
670000	9.39332663501184E-6	20572.76759311709
671000	9.39332663501184E-6	20572.76759311709
672000	9.39332663501184E-6	20572.76759311709
673000	9.39332663501184E-6	20572.76759311709
674000	9.39332663501184E-6	20572.76759311709
675000	9.39332663501184E-6	20572.76759311709
676000	9.39332663501184E-6	20572.76759311709
677000	9.39332663501184E-6	20572.76759311709
678000	9.39332663501184E-6	20572.76759311709
679000	9.39332663501184E-6	20572.76759311709
680000	9.39332663501184E-6	20572.76759311709
681000	9.39332663501184E-6	20572.76759311709
682000	9.39332663501184E-6	20572.76759311709
683000	9.39332663501184E-6	20572.76759311709
684000	9.39332663501184E-6	20572.76759311709
685000	9.39332663501184E-6	20572.76759311709
686000	9.39332663501184E-6	20572.76759311709
687000	9.39332663501184E-6	20572.76759311709
688000	9.39332663501184E-6	20572.76759311709
689000	9.39332663501184E-6	20572.76759311709
690000	9.39332663501184E-6	20572.76759311709
691000	9.39332663501184E-6	20572.76759311709
692000	9.39332663501184E-6	20572.76759311709
693000	9.39332663501184E-6	20572.76759311709
694000	9.39332663501184E-6	20572.76759311709
695000	9.39332663501184E-6	20572.76759311709
696000	9.39332663501184E-6	20572.76759311709
697000	9.39332663501184E-6	20572.76759311709
698000	9.39332663501184E-6	20572.76759311709
699000	9.39332663501184E-6	20572.76759311709
700000	9.39332663501184E-6	20572.76759311709
701000	9.39332663501184E-6	20572.76759311709
702000	9.39332663501184E-6	20572.76759311709
703000	9.39332663501184E-6	20572.76759311709
704000	9.39332663501184E-6	20572.76759311709
705000	9.39332663501184E-6	20572.76759311709
706000	9.39332663501184E-6	20572.76759311709
707000	9.39332663501184E-6	20572.76759311709
708000	9.39332663501184E-6	20572.76759311709
709000	9.39332663501184E-6	20572.76759311709
710000	9.39332663501184E-6	20572.76759311709
711000	9.39332663501184E-6	20572.76759311709
712000	9.39332663501184E-6	20572.76759311709
713000	9.39332663501184E-6	20572.76759311709
714000	9.39332663501184E-6	20572.76759311709
715000	9.39332663501184E-6	20572.76759311709
716000	9.39332663501184E-6	20572.76759311709
717000	9.39332663501184E-6	20572.76759311709
718000	9.39332663501184E-6	20572.76759311709
719000	9.39332663501184E-6	20572.76759311709
720000	9.39332663501184E-6	20572.76759311709
721000	9.39332663501184E-6	20572.76759311709
722000	9.39332663501184E-6	20572.76759311709
723000	9.39332663501184E-6	20572.76759311709
724000	9.39332663501184E-6	20572.76759311709
725000	9.39332663501184E-6	20572.76759311709
726000	9.39332663501184E-6	20572.76759311709
727000	9.39332663501184E-6	20572.76759311709
728000	9.39332663501184E-6	20572.76759311709
729000	9.39332663501184E-6	20572.76759311709
730000	9.39332663501184E-6	20572.76759311709
731000	9.39332663501184E-6	20572.76759311709
732000	9.39332663501184E-6	20572.76759311709
733000	9.39332663501184E-6	20572.76759311709
734000	9.39332663501184E-6	20572.76759311709
735000	9.39332663501184E-6	20572.76759311709
736000	9.39332663501184E-6	20572.76759311709
737000	9.39332663501184E-6	20572.76759311709
738000	9.39332663501184E-6	20572.76759311709
739000	9.39332663501184E-6	20572.76759311709
740000	9.39332663501184E-6	20572.76759311709
741000	9.39332663501184E-6	20572.76759311709
742000	9.39332663501184E-6	20572.76759311709
743000	9.39332663501184E-6	20572.76759311709
744000	9.39332663501184E-6	20572.76759311709
745000	9.39332663501184E-6	20572.76759311709
746000	9.39332663501184E-6	20572.76759311709
747000	9.39332663501184E-6	20572.76759311709
748000	9.39332663501184E-6	20572.76759311709
749000	9.39332663501184E-6	20572.76759311709
750000	9.39332663501184E-6	20572.76759311709
751000	9.39332663501184E-6	20572.76759311709
752000	9.39332663501184E-6	20572.76759311709
753000	9.39332663501184E-6	20572.76759311709
754000	9.39332663501184E-6	20572.76759311709
755000	9.39332663501184E-6	20572.76759311709
756000	9.39332663501184E-6	20572.76759311709
757000	9.39332663501184E-6	20572.76759311709
758000	9.39332663501184E-6	20572.76759311709
759000	9.39332663501184E-6	20572.76759311709
760000	9.39332663501184E-6	20572.76759311709
761000	9.39332663501184E-6	20572.76759311709
762000	9.39332663501184E-6	20572.76759311709
763000	9.39332663501184E-6	20572.76759311709
764000	9.39332663501184E-6	20572.76759311709
765000	9.39332663501184E-6	20572.76759311709
766000	9.39332663501184E-6	20572.76759311709
767000	9.39332663501184E-6	20572.76759311709
768000	9.39332663501184E-6	20572.76759311709
769000	9.39332663501184E-6	20572.76759311709
770000	9.39332663501184E-6	20572.76759311709
771000	9.39332663501184E-6	20572.76759311709
772000	9.39332663501184E-6	20572.76759311709
773000	9.39332663501184E-6	20572.76759311709
774000	9.39332663501184E-6	20572.76759311709
775000	9.39332663501184E-6	20572.76759311709
776000	9.39332663501184E-6	20572.76759311709
777000	9.39332663501184E-6	20572.76759311709
778000	9.39332663501184E-6	20572.76759311709
779000	9.39332663501184E-6	20572.76759311709
780000	9.39332663501184E-6	20572.76759311709
781000	9.39332663501184E-6	20572.76759311709
782000	9.39332663501184E-6	20572.76759311709
783000	9.39332663501184E-6	20572.76759311709
784000	9.39332663501184E-6	20572.76759311709
785000	9.39332663501184E-6	20572.76759311709
786000	9.39332663501184E-6	20572.76759311709
787000	9.39332663501184E-6	20572.76759311709
788000	9.39332663501184E-6	20572.76759311709
789000	9.39332663501184E-6	20572.76759311709
790000	9.39332663501184E-6	20572.76759311709
791000	9.39332663501184E-6	20572.76759311709
792000	9.39332663501184E-6	20572.76759311709
793000	9.39332663501184E-6	20572.76759311709
794000	9.39332663501184E-6	20572.76759311709
795000	9.39332663501184E-6	20572.76759311709
796000	9.39332663501184E-6	20572.76759311709
797000	9.39332663501184E-6	20572.76759311709
798000	9.39332663501184E-6	20572.76759311709
799000	9.39332663501184E-6	20572.76759311709
800000	9.39332663501184E-6	20572.76759311709
801000	9.39332663501184E-6	19951.175562769116
802000	9.39332663501184E-6	19951.175562769116
803000	9.39332663501184E-6	19951.175562769116
804000	9.39332663501184E-6	19951.175562769116
805000	9.39332663501184E-6	19951.175562769116
806000	9.39332663501184E-6	19951.175562769116
807000	9.39332663501184E-6	19951.175562769116
808000	9.39332663501184E-6	19951.175562769116
809000	9.39332663501184E-6	19951.175562769116
810000	9.39332663501184E-6	19951.175562769116
811000	9.39332663501184E-6	19951.175562769116
812000	9.508369675465637E-6	19951.175562769116
813000	9.508369675465637E-6	19951.175562769116
814000	9.508369675465637E-6	19951.175562769116
815000	9.508369675465637E-6	19951.175562769116
816000	9.508369675465637E-6	19951.175562769116
817000	9.508369675465637E-6	19951.175562769116
818000	9.508369675465637E-6	19951.175562769116
819000	9.508369675465637E-6	19951.175562769116
820000	9.508369675465637E-6	19951.175562769116
821000	9.508369675465637E-6	19951.175562769116
822000	9.508369675465637E-6	19951.175562769116
823000	9.508369675465637E-6	19951.175562769116
824000	9.508369675465637E-6	19951.175562769116
825000	9.508369675465637E-6	19951.175562769116
826000	9.508369675465637E-6	19951.175562769116
827000	9.508369675465637E-6	19951.175562769116
828000	9.508369675465637E-6	19951.175562769116
829000	9.508369675465637E-6	19951.175562769116
830000	9.508369675465637E-6	19951.175562769116
831000	9.508369675465637E-6	19951.175562769116
832000	9.508369675465637E-6	19951.175562769116
833000	9.508369675465637E-6	19951.175562769116
834000	9.508369675465637E-6	19951.175562769116
835000	9.508369675465637E-6	19951.175562769116
836000	9.508369675465637E-6	19951.175562769116
837000	9.508369675465637E-6	19951.175562769116
838000	9.508369675465637E-6	19951.175562769116
839000	9.508369675465637E-6	19951.175562769116
840000	9.508369675465637E-6	19951.175562769116
841000	9.508369675465637E-6	19951.175562769116
842000	9.508369675465637E-6	19951.175562769116
843000	9.508369675465637E-6	19951.175562769116
844000	9.508369675465637E-6	19951.175562769116
845000	9.508369675465637E-6	19951.175562769116
846000	9.508369675465637E-6	19951.175562769116
847000	9.508369675465637E-6	19951.175562769116
848000	9.508369675465637E-6	19951.175562769116
849000	9.508369675465637E-6	19951.175562769116
850000	9.508369675465637E-6	19951.175562769116
851000	9.508369675465637E-6	19951.175562769116
852000	9.508369675465637E-6	19951.175562769116
853000	9.508369675465637E-6	19951.175562769116
854000	9.508369675465637E-6	19951.175562769116
855000	9.508369675465637E-6	19951.175562769116
856000	9.508369675465637E-6	19951.175562769116
857000	9.508369675465637E-6	19951.175562769116
858000	9.615832549542867E-6	19951.175562769116
859000	9.615832549542867E-6	19951.175562769116
860000	9.615832549542867E-6	19951.175562769116
861000	9.615832549542867E-6	19951.175562769116
862000	9.615832549542867E-6	19951.175562769116
863000	9.615832549542867E-6	19951.175562769116
864000	9.615832549542867E-6	19951.175562769116
865000	9.615832549542867E-6	19951.175562769116
866000	9.615832549542867E-6	19951.175562769116
867000	9.615832549542867E-6	19951.175562769116
868000	9.615832549542867E-6	19951.175562769116
869000	9.615832549542867E-6	19951.175562769116
870000	9.615832549542867E-6	19806.17020117066
871000	9.615832549542867E-6	19806.17020117066
872000	9.615832549542867E-6	19806.17020117066
873000	9.615832549542867E-6	19806.17020117066
874000	9.615832549542867E-6	19806.17020117066
875000	9.615832549542867E-6	19806.17020117066
876000	9.615832549542867E-6	19806.17020117066
877000	9.615832549542867E-6	19806.17020117066
878000	9.615832549542867E-6	19806.17020117066
879000	9.615832549542867E-6	19806.17020117066
880000	9.615832549542867E-6	19806.17020117066
881000	9.615832549542867E-6	19806.17020117066
882000	9.615832549542867E-6	19806.17020117066
883000	9.615832549542867E-6	19806.17020117066
884000	9.615832549542867E-6	19806.17020117066
885000	9.615832549542867E-6	19806.17020117066
886000	9.615832549542867E-6	19806.17020117066
887000	9.615832549542867E-6	19806.17020117066
888000	9.615832549542867E-6	19806.17020117066
889000	9.615832549542867E-6	19806.17020117066
890000	9.615832549542867E-6	19806.17020117066
891000	9.615832549542867E-6	19806.17020117066
892000	9.615832549542867E-6	19806.17020117066
893000	9.615832549542867E-6	19806.17020117066
894000	9.615832549542867E-6	19649.985647673137
895000	9.615832549542867E-6	19649.985647673137
896000	9.615832549542867E-6	19649.985647673137
897000	9.615832549542867E-6	19649.985647673137
898000	9.615832549542867E-6	19649.985647673137
899000	9.615832549542867E-6	19649.985647673137
900000	9.615832549542867E-6	19649.985647673137
901000	9.615832549542867E-6	19649.985647673137
902000	9.615832549542867E-6	19649.985647673137
903000	9.615832549542867E-6	19562.162042608576
904000	9.615832549542867E-6	19562.162042608576
905000	9.615832549542867E-6	19562.162042608576
906000	9.615832549542867E-6	19562.162042608576
907000	9.615832549542867E-6	19562.162042608576
908000	9.615832549542867E-6	19562.162042608576
909000	9.615832549542867E-6	19562.162042608576
910000	9.615832549542867E-6	19562.162042608576
911000	9.615832549542867E-6	19562.162042608576
912000	9.615832549542867E-6	19562.162042608576
913000	9.615832549542867E-6	19562.162042608576
914000	9.615832549542867E-6	19562.162042608576
915000	9.615832549542867E-6	19562.162042608576
916000	9.615832549542867E-6	19562.162042608576
917000	9.615832549542867E-6	19562.162042608576
918000	9.615832549542867E-6	19562.162042608576
919000	9.615832549542867E-6	19562.162042608576
920000	9.615832549542867E-6	19562.162042608576
921000	9.615832549542867E-6	19562.162042608576
922000	9.615832549542867E-6	19285.096111904946
923000	9.615832549542867E-6	19285.096111904946
924000	9.615832549542867E-6	19285.096111904946
925000	9.615832549542867E-6	19285.096111904946
926000	9.615832549542867E-6	19285.096111904946
927000	9.615832549542867E-6	19285.096111904946
928000	9.665137775728565E-6	19285.096111904946
929000	9.665137775728565E-6	19285.096111904946
930000	9.665137775728565E-6	19285.096111904946
931000	9.665137775728565E-6	19285.096111904946
932000	9.665137775728565E-6	19285.096111904946
933000	9.665137775728565E-6	19285.096111904946
934000	9.665137775728565E-6	19285.096111904946
935000	9.665137775728565E-6	19285.096111904946
936000	9.665137775728565E-6	19285.096111904946
937000	9.665137775728565E-6	19285.096111904946
938000	9.665137775728565E-6	19285.096111904946
939000	9.665137775728565E-6	19285.096111904946
940000	9.665137775728565E-6	19285.096111904946
941000	9.665137775728565E-6	19285.096111904946
942000	9.665137775728565E-6	19285.096111904946
943000	9.665137775728565E-6	19285.096111904946
944000	9.665137775728565E-6	19285.096111904946
945000	9.665137775728565E-6	19285.096111904946
946000	9.665137775728565E-6	19285.096111904946
947000	9.665137775728565E-6	19285.096111904946
948000	9.665137775728565E-6	19285.096111904946
949000	9.665137775728565E-6	19285.096111904946
950000	9.665137775728565E-6	19285.096111904946
951000	9.609469585897205E-6	19285.096111904946
952000	9.609469585897205E-6	19285.096111904946
953000	9.609469585897205E-6	19285.096111904946
954000	9.609469585897205E-6	19285.096111904946
955000	9.609469585897205E-6	19285.096111904946
956000	9.609469585897205E-6	19285.096111904946
957000	9.609469585897205E-6	19285.096111904946
958000	9.609469585897205E-6	19285.096111904946
959000	9.609469585897205E-6	19285.096111904946
960000	9.609469585897205E-6	19285.096111904946
961000	9.609469585897205E-6	18727.224694847024
962000	9.609469585897205E-6	18727.224694847024
963000	9.609469585897205E-6	18727.224694847024
964000	9.609469585897205E-6	18727.224694847024
965000	9.609469585897205E-6	18727.224694847024
966000	9.609469585897205E-6	18727.224694847024
967000	9.609469585897205E-6	18727.224694847024
968000	9.609469585897205E-6	18727.224694847024
969000	9.609469585897205E-6	18727.224694847024
970000	9.609469585897205E-6	18727.224694847024
971000	9.609469585897205E-6	18501.79255379288
972000	9.702746340545844E-6	18501.79255379288
973000	9.702746340545844E-6	18501.79255379288
974000	9.702746340545844E-6	18501.79255379288
975000	9.702746340545844E-6	18501.79255379288
976000	9.702746340545844E-6	18501.79255379288
977000	9.702746340545844E-6	18501.79255379288
978000	9.702746340545844E-6	18501.79255379288
979000	9.702746340545844E-6	18501.79255379288
980000	9.702746340545844E-6	18501.79255379288
981000	9.702746340545844E-6	18501.79255379288
982000	9.702746340545844E-6	18501.79255379288
983000	9.702746340545844E-6	18501.79255379288
984000	9.702746340545844E-6	18501.79255379288
985000	9.702746340545844E-6	18501.79255379288
986000	9.702746340545844E-6	18501.79255379288
987000	9.702746340545844E-6	18501.79255379288
988000	9.833847963760844E-6	18921.73770596711
989000	9.833847963760844E-6	18921.73770596711
990000	9.833847963760844E-6	18921.73770596711
991000	9.833847963760844E-6	18921.73770596711
992000	9.833847963760844E-6	18921.73770596711
993000	9.833847963760844E-6	18921.73770596711
994000	9.833847963760844E-6	18921.73770596711
995000	9.833847963760844E-6	19002.069048161855
996000	9.833847963760844E-6	19002.069048161855
997000	9.833847963760844E-6	19002.069048161855
998000	9.833847963760844E-6	19002.069048161855
999000	9.833847963760844E-6	19002.069048161855
